"SBSAD";"Spanish Broadcasting System, Inc.";"6.8";"28335600";"n/a";"n/a";"n/a";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SBSAD&selected=SBSAD"
"SGRP";"SPAR Group, Inc.";"1.42";"27425880";"n/a";"Miscellaneous";"Business Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SGRP&selected=SGRP"
"SPAR";"Spartan Motors, Inc.";"5.96";"198730240";"n/a";"Capital Goods";"Auto Manufacturing";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SPAR&selected=SPAR"
"SPTN";"Spartan Stores, Inc.";"20.31";"458701350";"n/a";"Consumer Non-Durables";"Food Distributors";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SPTN&selected=SPTN"
"SPPI";"Spectrum Pharmaceuticals, Inc.";"10.63";"553206460";"n/a";"Consumer Durables";"Major Pharmaceuticals";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SPPI&selected=SPPI"
"SPEX";"Spherix Incorporated";"2.25";"5764500";"n/a";"Consumer Services";"Diversified Commercial Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SPEX&selected=SPEX"
"SPIR";"Spire Corporation";"2.1099";"17645093.7";"1983";"Technology";"Semiconductors";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SPIR&selected=SPIR"
"SAVE";"Spirit Airlines, Inc.";"14.23";"938681950";"n/a";"Transportation";"Air Freight/Delivery Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SAVE&selected=SAVE"
"SPCHA";"Sport Chalet, Inc.";"2.05";"25448700";"n/a";"Consumer Services";"Other Specialty Stores";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SPCHA&selected=SPCHA"
"SPCHB";"Sport Chalet, Inc.";"2.15";"3818400";"n/a";"Consumer Services";"Other Specialty Stores";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SPCHB&selected=SPCHB"
"SPRD";"Spreadtrum Communications, Inc.";"15.45";"749433150";"2007";"Technology";"Semiconductors";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SPRD&selected=SPRD"
"SPSC";"SPS Commerce, Inc.";"18.44";"219380680";"2010";"Technology";"Computer Software: Prepackaged Software";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SPSC&selected=SPSC"
"STRC";"SRI/Surgical Express, Inc.";"4.2";"27312600";"1996";"Consumer Services";"Other Consumer Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=STRC&selected=STRC"
"SRSL";"SRS Labs, Inc.";"9.41";"140274870";"1996";"Miscellaneous";"Multi-Sector Companies";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SRSL&selected=SRSL"
"SSNC";"SS&C Technologies Holdings, Inc.";"20";"1514520000";"1996";"Technology";"Computer Software: Prepackaged Software";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SSNC&selected=SSNC"
"STAA";"STAAR Surgical Company";"5.43";"192993060";"1983";"Health Care";"Ophthalmic Goods";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=STAA&selected=STAA"
"STMP";"Stamps.com Inc.";"13.74";"197031600";"1999";"Consumer Services";"Catalog/Specialty Distribution";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=STMP&selected=STMP"
"STND";"Standard Financial Corp.";"15.341";"53355998";"2010";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=STND&selected=STND"
"SMSC";"Standard Microsystems Corporation";"25.1";"577576100";"1972";"Technology";"Semiconductors";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SMSC&selected=SMSC"
"STAN";"Standard Parking Corporation";"16.64";"263328000";"1992";"Consumer Services";"Rental/Leasing Companies";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=STAN&selected=STAN"
"STLY";"Stanley Furniture Company, Inc.";"4.37";"62687650";"n/a";"Consumer Durables";"Home Furnishings";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=STLY&selected=STLY"
"SPLS";"Staples, Inc.";"15.2";"10839940800";"1989";"Consumer Services";"Other Specialty Stores";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SPLS&selected=SPLS"
"SBLK";"Star Bulk Carriers Corp.";"2";"126820000";"n/a";"Transportation";"Marine Transportation";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SBLK&selected=SBLK"
"CIGX";"Star Scientific, Inc.";"4.29";"576279990";"n/a";"Consumer Non-Durables";"Farming/Seeds/Milling";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=CIGX&selected=CIGX"
"SBUX";"Starbucks Corporation";"39.8";"29834080000";"1992";"Consumer Services";"Restaurants";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SBUX&selected=SBUX"
"STFC";"State Auto Financial Corporation";"17.29";"695213610";"1991";"Finance";"Property-Casualty Insurers";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=STFC&selected=STFC"
"STBC";"State Bancorp, Inc.";"13.22";"224264080";"n/a";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=STBC&selected=STBC"
"STBZ";"State Bank Financial Corporation.";"15.8";"499453800";"n/a";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=STBZ&selected=STBZ"
"SIBC";"State Investors Bancorp, Inc.";"11.75";"34192500";"n/a";"n/a";"n/a";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SIBC&selected=SIBC"
"GASS";"StealthGas, Inc.";"4.16";"87792640";"2005";"Transportation";"Marine Transportation";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=GASS&selected=GASS"
"STEC";"STEC, Inc.";"17.39";"894332920";"2000";"Technology";"Electronic Components";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=STEC&selected=STEC"
"STLD";"Steel Dynamics, Inc.";"15.73";"3435652220";"1996";"Basic Industries";"Steel/Iron Ore";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=STLD&selected=STLD"
"SMRT";"Stein Mart, Inc.";"9.78";"435014400";"1992";"Consumer Services";"Clothing/Shoe/Accessory Stores";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SMRT&selected=SMRT"
"STNR";"Steiner Leisure Limited";"49.61";"745489470";"1996";"Consumer Services";"Other Consumer Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=STNR&selected=STNR"
"STEL";"StellarOne Corporation";"12.34";"283548520";"n/a";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=STEL&selected=STEL"
"STEMD";"StemCells, Inc.";"4.5";"62028000";"n/a";"n/a";"n/a";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=STEMD&selected=STEMD"
"STXS";"Stereotaxis, Inc.";"3.51";"194232870";"2004";"Health Care";"Biotechnology: Electromedical & Electrotherapeutic Apparatus";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=STXS&selected=STXS"
"SRCL";"Stericycle, Inc.";"90.91";"7804532590";"1996";"Basic Industries";"Environmental Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SRCL&selected=SRCL"
"SBIB";"Sterling Bancshares, Inc.";"7.69";"785602710";"1992";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SBIB&selected=SBIB"
"SBIBN";"Sterling Bancshares, Inc.";"25.75";"32187500";"n/a";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SBIBN&selected=SBIBN"
"SBIBW";"Sterling Bancshares, Inc.";"2.89";"7560240";"n/a";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SBIBW&selected=SBIBW"
"STRL";"Sterling Construction Company Inc";"13.15";"216462150";"1986";"Basic Industries";"Military/Government/Technical";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=STRL&selected=STRL"
"STSA";"Sterling Financial Corporation";"16.02";"992326860";"n/a";"Finance";"Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=STSA&selected=STSA"
"SHOO";"Steven Madden, Ltd.";"40.78";"1713861060";"1993";"Consumer Non-Durables";"Shoe Manufacturing";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SHOO&selected=SHOO"
"SSFN";"Stewardship Financial Corp";"4.9";"28665000";"n/a";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SSFN&selected=SSFN"
"STEI";"Stewart Enterprises, Inc.";"7.18";"631588700";"1991";"Consumer Services";"Other Consumer Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=STEI&selected=STEI"
"STON";"StoneMor Partners L.P.";"27.58";"533369620";"1994";"Consumer Services";"Other Consumer Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=STON&selected=STON"
"SSYS";"Stratasys, Inc.";"35.48";"749727880";"1994";"Technology";"Computer peripheral equipment";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SSYS&selected=SSYS"
"SDIX";"Strategic Diagnostics Inc.";"2.2";"45185800";"n/a";"Basic Industries";"Major Chemicals";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SDIX&selected=SDIX"
"STRT";"Strattec Security Corporation";"26.35";"86586100";"n/a";"Capital Goods";"Auto Parts:O.E.M.";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=STRT&selected=STRT"
"STRS";"Stratus Properties, Inc.";"14.5";"108663000";"n/a";"Consumer Services";"Homebuilding";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=STRS&selected=STRS"
"STRA";"Strayer Education, Inc.";"137.81";"1687070020";"1996";"Consumer Services";"Other Consumer Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=STRA&selected=STRA"
"STRM";"Streamline Health Solutions, Inc.";"2.09";"20653380";"1992";"Technology";"EDP Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=STRM&selected=STRM"
"SCMP";"Sucampo Pharmaceuticals, Inc.";"4.13";"64679930";"2007";"Consumer Durables";"Major Pharmaceuticals";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SCMP&selected=SCMP"
"SFSF";"SuccessFactors, Inc.";"28.43";"2246567030";"2007";"Technology";"Computer Software: Prepackaged Software";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SFSF&selected=SFSF"
"SUBK";"Suffolk Bancorp";"12.67";"123051040";"n/a";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SUBK&selected=SUBK"
"SUMR";"Summer Infant, Inc.";"8.49";"148362750";"n/a";"Consumer Durables";"Miscellaneous manufacturing industries";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SUMR&selected=SUMR"
"SMMF";"Summit Financial Group, Inc.";"3.0501";"22646992.5";"n/a";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SMMF&selected=SMMF"
"SSBI";"Summit State Bank";"6.48";"30747600";"2006";"n/a";"n/a";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SSBI&selected=SSBI"
"SNBC";"Sun Bancorp, Inc.";"3.35";"277976300";"n/a";"Finance";"Commercial Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SNBC&selected=SNBC"
"SUNH";"Sun Healthcare Group, Inc.";"7.87";"197474040";"1993";"Health Care";"Hospital/Nursing Management";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SUNH&selected=SUNH"
"SNHY";"Sun Hydraulics Corporation";"48.82";"834284980";"1997";"Capital Goods";"Metal Fabrications";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SNHY&selected=SNHY"
"SNSS";"Sunesis Pharmaceuticals, Inc.";"1.99";"91593730";"2005";"Consumer Durables";"Major Pharmaceuticals";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SNSS&selected=SNSS"
"STKL";"SunOpta, Inc.";"6.56";"429935840";"1981";"Consumer Services";"Farming/Seeds/Milling";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=STKL&selected=STKL"
"SPWRA";"SunPower Corporation";"22.74";"1295770680";"n/a";"Technology";"Semiconductors";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SPWRA&selected=SPWRA"
"SPWRB";"SunPower Corporation";"16.88";"709517040";"n/a";"Technology";"Semiconductors";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SPWRB&selected=SPWRB"
"SMCI";"Super Micro Computer, Inc.";"16.27";"633293480";"1996";"Technology";"Computer Manufacturing";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SMCI&selected=SMCI"
"SCON";"Superconductor Technologies Inc.";"2.19";"72322560";"1993";"Technology";"Radio And Television Broadcasting And Communications Equipment";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SCON&selected=SCON"
"SUPG";"SuperGen, Inc.";"3.01";"181725740";"1996";"Consumer Durables";"Major Pharmaceuticals";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SUPG&selected=SUPG"
"SGC";"Superior Uniform Group, Inc.";"11.07";"66342510";"n/a";"Consumer Non-Durables";"Apparel";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SGC&selected=SGC"
"SPMD";"SuperMedia Inc.";"3.86";"59876320";"1987";"Consumer Services";"Publishing";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SPMD&selected=SPMD"
"SPPR";"Supertel Hospitality, Inc.";"1.08";"24779520";"1994";"Consumer Services";"Real Estate Investment Trusts";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SPPR&selected=SPPR"
"SPPRO";"Supertel Hospitality, Inc.";"20.5";"6826500";"n/a";"Consumer Services";"Real Estate Investment Trusts";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SPPRO&selected=SPPRO"
"SPPRP";"Supertel Hospitality, Inc.";"8.75";"7026250";"n/a";"Consumer Services";"Real Estate Investment Trusts";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SPPRP&selected=SPPRP"
"SUPX";"Supertex, Inc.";"21.35";"277229750";"1983";"Technology";"Semiconductors";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SUPX&selected=SUPX"
"SPRT";"support.com, Inc.";"4.43";"214784120";"2000";"Technology";"EDP Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SPRT&selected=SPRT"
"SURW";"SureWest Communications";"15.17";"213290200";"n/a";"Public Utilities";"Telecommunications Equipment";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SURW&selected=SURW"
"SRDX";"SurModics, Inc.";"11.71";"205124070";"1998";"Consumer Durables";"Major Pharmaceuticals";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SRDX&selected=SRDX"
"SUSQ";"Susquehanna Bancshares, Inc.";"7.82";"1016388860";"n/a";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SUSQ&selected=SUSQ"
"SUSS";"Susser Holdings Corporation";"17.31";"303721260";"2006";"Consumer Non-Durables";"Food Chains";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SUSS&selected=SUSS"
"SBBX";"Sussex Bancorp";"6.75";"22734000";"n/a";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SBBX&selected=SBBX"
"SUTR";"Sutor Technology Group Limited";"1.21";"49302660";"n/a";"Capital Goods";"Steel/Iron Ore";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SUTR&selected=SUTR"
"STRN";"Sutron Corporation";"6.57";"30084030";"n/a";"Capital Goods";"Industrial Machinery/Components";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=STRN&selected=STRN"
"SIVB";"SVB Financial Group";"59.58";"2555207460";"n/a";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SIVB&selected=SIVB"
"SIVBO";"SVB Financial Group";"25";"50000000";"n/a";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SIVBO&selected=SIVBO"
"SWSH";"Swisher Hygiene, Inc.";"5.02";"832828040";"n/a";"Finance";"Diversified Commercial Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SWSH&selected=SWSH"
"SXCI";"SXC Health Solutions Corp.";"61.68";"3811515600";"2006";"Finance";"Specialty Insurers";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SXCI&selected=SXCI"
"SCMR";"Sycamore Networks, Inc.";"21.06";"603727020";"1999";"Public Utilities";"Telecommunications Equipment";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SCMR&selected=SCMR"
"SYKE";"Sykes Enterprises, Incorporated";"20.38";"958430640";"1996";"Technology";"EDP Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SYKE&selected=SYKE"
"SYMC";"Symantec Corporation";"18.97";"14332612770";"1989";"Technology";"Computer Software: Prepackaged Software";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SYMC&selected=SYMC"
"SYMM";"Symmetricom, Inc.";"6.17";"266945050";"n/a";"Public Utilities";"Telecommunications Equipment";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SYMM&selected=SYMM"
"SYMS";"Syms Corp";"12.3";"177710400";"n/a";"Consumer Services";"Clothing/Shoe/Accessory Stores";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SYMS&selected=SYMS"
"SYNL";"Synalloy Corporation";"13.19";"83215710";"1990";"Basic Industries";"Steel/Iron Ore";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SYNL&selected=SYNL"
"SYNA";"Synaptics Incorporated";"24.55";"840911150";"2002";"Technology";"EDP Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SYNA&selected=SYNA"
"SNCR";"Synchronoss Technologies, Inc.";"32.19";"1218649020";"2006";"Technology";"EDP Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SNCR&selected=SNCR"
"SURG";"Synergetics USA, Inc.";"5.57";"139071760";"n/a";"Health Care";"Biotechnology: Electromedical & Electrotherapeutic Apparatus";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SURG&selected=SURG"
"ELOS";"Syneron Medical Ltd.";"11.37";"398848230";"2004";"Health Care";"Biotechnology: Electromedical & Electrotherapeutic Apparatus";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=ELOS&selected=ELOS"
"SNPS";"Synopsys, Inc.";"24.56";"3602436240";"1992";"Technology";"Computer Software: Prepackaged Software";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SNPS&selected=SNPS"
"SYNO";"Synovis Life Technologies, Inc.";"17.73";"201040470";"n/a";"Health Care";"Industrial Specialties";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SYNO&selected=SYNO"
"SNTA";"Synta Pharmaceuticals Corp.";"4.95";"244713150";"2007";"Consumer Durables";"Major Pharmaceuticals";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SNTA&selected=SNTA"
"SYNT";"Syntel, Inc.";"58.16";"2427831040";"1986";"Technology";"EDP Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SYNT&selected=SYNT"
"SYMX";"Synthesis Energy Systems, Inc.";"2.52";"122542560";"1991";"Basic Industries";"Major Chemicals";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SYMX&selected=SYMX"
"SYNM";"Syntroleum Corporation";"1.37";"112293420";"n/a";"Energy";"Oil & Gas Production";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SYNM&selected=SYNM"
"SYUT";"Synutra International, Inc.";"8.99";"515135990";"n/a";"Consumer Non-Durables";"Packaged Foods";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SYUT&selected=SYUT"
"SYPR";"Sypris Solutions, Inc.";"4.07";"81094750";"n/a";"Capital Goods";"Industrial Machinery/Components";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=SYPR&selected=SYPR"
"TROW";"T. Rowe Price Group, Inc.";"58.34";"15153815000";"1986";"Finance";"Investment Bankers/Brokers/Service";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TROW&selected=TROW"
"TAIT";"Taitron Components Incorporated";"1.1";"5254700";"1995";"Consumer Non-Durables";"Electronic Components";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TAIT&selected=TAIT"
"TTWO";"Take-Two Interactive Software, Inc.";"14.37";"1245577230";"1997";"Technology";"Computer Software: Prepackaged Software";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TTWO&selected=TTWO"
"TLEO";"Taleo Corporation";"35.81";"1470537650";"2005";"Technology";"Computer Software: Prepackaged Software";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TLEO&selected=TLEO"
"TBAC";"Tandy Brands Accessories, Inc.";"2.05";"14292600";"n/a";"Consumer Non-Durables";"Apparel";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TBAC&selected=TBAC"
"TLF";"Tandy Leather Factory, Inc.";"5.1166";"51964189.6";"n/a";"Consumer Non-Durables";"Apparel";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TLF&selected=TLF"
"TRGT";"Targacept, Inc.";"21.95";"718313750";"2006";"Consumer Durables";"Major Pharmaceuticals";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TRGT&selected=TRGT"
"TASR";"TASER International, Inc.";"4.29";"260076960";"n/a";"Capital Goods";"Ordnance And Accessories";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TASR&selected=TASR"
"TATT";"TAT Technologies Ltd.";"6.08";"53595200";"n/a";"Capital Goods";"Aerospace";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TATT&selected=TATT"
"TAYC";"Taylor Capital Group, Inc.";"9.17";"185637480";"2002";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TAYC&selected=TAYC"
"TAYCP";"Taylor Capital Group, Inc.";"20.39";"36702000";"n/a";"Finance";"Major Banks";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TAYCP&selected=TAYCP"
"TAYD";"Taylor Devices, Inc.";"5.7";"18405300";"n/a";"Capital Goods";"Industrial Machinery/Components";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TAYD&selected=TAYD"
"TBSI";"TBS International Plc";"1.45";"26126100";"2005";"Transportation";"Marine Transportation";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TBSI&selected=TBSI"
"TCLP";"TC PipeLines, LP";"47.25";"2184273000";"1999";"Public Utilities";"Natural Gas Distribution";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TCLP&selected=TCLP"
"AMTD";"TD Ameritrade Holding Corporation";"18.02";"10295925220";"1997";"Finance";"Investment Bankers/Brokers/Service";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=AMTD&selected=AMTD"
"TISI";"Team, Inc.";"24.16";"470346880";"n/a";"Consumer Services";"Other Consumer Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TISI&selected=TISI"
"TSTF";"TeamStaff, Inc.";"1.65";"9309300";"n/a";"Technology";"Professional Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TSTF&selected=TSTF"
"TEAR";"TearLab Corporation";"1.84";"27487760";"n/a";"Health Care";"Medical/Dental Instruments";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TEAR&selected=TEAR"
"TECD";"Tech Data Corporation";"46.81";"2179801270";"1986";"Technology";"Retail: Computer Software & Peripheral Equipment";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TECD&selected=TECD"
"TECH";"Techne Corporation";"82.17";"3050725590";"n/a";"Health Care";"Biotechnology: Biological Products (No Diagnostic Substances)";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TECH&selected=TECH"
"TCCO";"Technical Communications Corporation";"8.44";"15419880";"n/a";"Technology";"Radio And Television Broadcasting And Communications Equipment";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TCCO&selected=TCCO"
"TTGT";"TechTarget, Inc.";"7.73";"290818060";"2007";"Miscellaneous";"Business Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TTGT&selected=TTGT"
"TECUA";"Tecumseh Products Company";"10.43";"139782860";"n/a";"Capital Goods";"Industrial Machinery/Components";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TECUA&selected=TECUA"
"TECUB";"Tecumseh Products Company";"10.21";"51846380";"n/a";"Capital Goods";"Industrial Machinery/Components";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TECUB&selected=TECUB"
"TGALD";"Tegal Corporation";"2.51";"4239390";"n/a";"Technology";"Industrial Machinery/Components";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TGALD&selected=TGALD"
"TKLC";"Tekelec";"8.55";"589804650";"1986";"Technology";"Radio And Television Broadcasting And Communications Equipment";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TKLC&selected=TKLC"
"TKMR";"Tekmira Pharmaceuticals Corp";"2.25";"29310750";"n/a";"Consumer Durables";"Major Pharmaceuticals";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TKMR&selected=TKMR"
"TSYS";"TeleCommunication Systems, Inc.";"5.1";"260706900";"2000";"Technology";"Computer Software: Prepackaged Software";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TSYS&selected=TSYS"
"TFONY";"Telefonos de Mexico";"16.11";"305171730";"n/a";"Public Utilities";"Telecommunications Equipment";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TFONY&selected=TFONY"
"TNAV";"TeleNav, Inc.";"20.83";"866361360";"2010";"Capital Goods";"Industrial Machinery/Components";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TNAV&selected=TNAV"
"TSTC";"Telestone Technologies Corp.";"6.22";"76089260";"n/a";"Consumer Durables";"Telecommunications Equipment";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TSTC&selected=TSTC"
"TTEC";"TeleTech Holdings, Inc.";"21.59";"1224843880";"1996";"Technology";"Professional Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TTEC&selected=TTEC"
"TELK";"Telik, Inc.";"0.64";"34532480";"2000";"Consumer Durables";"Major Pharmaceuticals";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TELK&selected=TELK"
"TLAB";"Tellabs, Inc.";"4.12";"1496775400";"1980";"Public Utilities";"Telecommunications Equipment";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TLAB&selected=TLAB"
"WRLS";"Telular Corporation";"6.11";"91986050";"1994";"Technology";"Radio And Television Broadcasting And Communications Equipment";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=WRLS&selected=WRLS"
"TLVT";"Telvent GIT, S.A.";"39.91";"1360691540";"2004";"Miscellaneous";"Business Services";"http://quotes.nasdaq.com/asp/SummaryQuote.asp?symbol=TLVT&selected=TLVT"
